method,parameters,n_components,clustering,average_score
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.25229929442182686
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.21239832084188856
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.15208478488521582
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.23907126719115648
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.27130176216205015
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.21378978859681455
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.11865478095413003
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.212318357721342
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.42993719698910526
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.21211935310826982
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.24496090782352573
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.20100009464486798
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.22839848591600817
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.44027843170117364
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.2815250456959588
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.21551747853375225
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.31226953512702954
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.305928404257711
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.36397305016800074
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.21704035422461235
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.3134927899194718
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.13787443638236646
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.3626338855666705
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.4020861217192382
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.30690374813089
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.4392817503288008
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.2558711056068097
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.22965379503096475
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.31954082145535967
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.33494999853649954
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.08494382050285403
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.3275785032656236
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.2730509523453851
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.25542600714041275
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.061131576137092025
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.24148739875882835
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.31209449138408996
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.29334165026356823
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.2669652910686135
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.29577798230453645
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.29480114532701746
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.26944061085786974
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.18436027851631392
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.20885092314596035
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.4030171926992949
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.2500590394090663
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.28599019757795263
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.19161621720261598
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.25689622028514675
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.27102018292879454
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.2592514585866643
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.153702272024205
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.337047146389877
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.40475919839571267
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.2548773625342483
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.28880796015144466
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.11642087899645952
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.2461409812752931
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.28747684621249175
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.28679245699241535
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.1776850828874888
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.26449705004757024
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.2802985773131137
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.268824298920067
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.1168322045013707
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.2105935249351413
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.40688404082090224
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.2483504873083896
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.256964223424076
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.14676337226561156
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.23945358560740462
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.2532743885851508
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.26285430297470586
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.09014711337202101
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.26519628134254913
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.3636146115336839
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.24632585917871552
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.317642837044477
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.20393766640954222
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.24092355002887966
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.3089248445876196
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.3394813430717562
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.4000624696119759
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.281799722467907
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.2837288088729164
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.4085052666382918
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.13320859333847107
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.2685555838366621
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.40688404082090224
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.24614284152301602
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.260260898376393
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.37288817025181437
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.2729162481897898
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.2547675955201768
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.26588134654882517
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.250183622774801
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.2103646997441548
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.40688404082090224
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.26999406398318254
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.26557480888820856
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.07187315412059911
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.24172160888062966
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.40688404082090224
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.2787911072644679
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.21446742154904844
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.11850501288784504
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.3146815162992801
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.3953534860251441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.221511868647123
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.32847768528846505
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.08345893560969733
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.2008321464159192
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.5437717282678666
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.262463084559023
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.21258858341041284
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.13427846748622468
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.20697847622929572
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.3656874125306683
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.2671897748511593
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.21759730778802353
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.22055653891836416
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.1816783149842624
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.32827418993662416
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.2138563093355182
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.18301350232821179
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.17447794690578386
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.18301350232821179
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.5025997928038226
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.2774300999732721
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.21583068527077662
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.15392458134943596
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.18299673416368376
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.36623109581713187
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.2158858273156843
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.2050377931247229
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.0940069640037442
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.20086643432354637
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.5397968745515737
UMAP,"{'init': 'random', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.20796243961380617
