method,parameters,n_components,clustering,average_score
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.24806202404189803
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.15017691027101934
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.14071053493682278
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.15294671845051244
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.1782708388146705
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.14649503581529982
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.21816559696103718
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.12418494307074543
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.3395356798254079
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.14923404104596444
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.16385004016667243
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.06634217320843808
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.15539863537087817
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.15000728669773666
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.1671639163982301
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.20671417410258222
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.27460040066624997
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.18368284473630153
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.33665472992862
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.16528614301798886
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.18904071957894555
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.07867668142028
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.17293856291099652
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.15000728669773666
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.17268100342023626
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.17616927583890896
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.1171433077021517
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.14664582220004707
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.3434001595761017
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.1773792525656095
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.16139844920715818
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.15014483232878756
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.13481856621687502
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.3504635821426157
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.16893676652368894
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.1903827403532283
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.2263552062396441
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.14604289551590177
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.15000728669773666
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.13928791564076767
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.19589208331713684
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.06736831573743134
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.16891990623579528
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.34153935959591536
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.19551310466379418
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.18756016799900657
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.15654293460637314
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.1529614473138318
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.34307237180250283
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.1956205881158963
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.19499484048488738
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.06386545569952273
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.13987840180721908
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.3434001595761017
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.18360799529499586
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.2160887391630211
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.14245816201928146
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.1547987888824173
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.34153935959591536
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.13425515667457882
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.14893819298464497
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.08318430777051498
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.17182084481042953
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.33807277667724434
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.15720886909040038
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.22661415654572817
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.047918527183871774
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.16359526967105556
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.3299164796392448
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.13370063468787893
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.20594901382668207
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.18118286822894125
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.17999149375248508
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.3036172463026692
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.19433669377351653
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.15989617668752476
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.13505409350097433
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.15392181383774337
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.3643671151003521
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.1813195671750613
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.18204541471939456
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.20952328706619044
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.16946251977858975
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.16325869709844448
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.17283728594986414
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.2844224110960611
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.18374612980053964
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.14046685877401321
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.36159679905966163
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.17637253002159842
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.24747934687731835
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.21590027407580328
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.18526068990426994
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.16325869709844448
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.18731477705427124
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.22644778463755144
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.16002662016942598
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.15084993762745233
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.16325869709844448
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.21587134022243865
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.1476968342986622
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.08051485296651766
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.15238646175623236
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.14790330639441826
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.16042168873056392
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.17058784721846154
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.229758699131253
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.145531366104756
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.15000728669773666
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.16675791394174694
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.14757789293635107
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.06602186413253518
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.1379152963051184
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.28509183449074416
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.17007254757421458
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.1395617045836077
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.1432671868057526
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.14992822334324457
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.2976818222669226
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.19118932029408675
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.16915671607436383
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.15711913150263515
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.1824670849226563
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.32853750826929173
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.1529560407371722
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.19843633971799549
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.14649574248726308
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.1709024629204353
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.28220850796019475
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.13419705988919417
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.2097375354070546
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.19718390699620164
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.16334134628365693
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.33375896376661296
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.14261902908987065
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.16577799283765665
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.06340386505918091
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.14782011221309338
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.331824429799798
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.15580225042595947
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.19978251462014088
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.12663137960409548
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.1868209448746913
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.33418619043494935
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.1937892732685579
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.23075901186085251
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.13903919007616575
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.18395641766598989
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.3040461644554088
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.1822411514761615
UMAP,"{'init': 'random', 'metric': 'euclidean', 'min_dist': 0.1, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.19944754360825306
